Rule Name,Enabled,Building Block,Type,ID,Override ID,Owner,Tests,Notes,RESP: Forwarding Destinations,RESP: Add to Reference Set,RESP: Add to Reference Set Property,RESP: Dispatch New Event Name,RESP: Dispatch New Event Create Offense,RESP: Dispatch New Event Offense Naming,RESP: Dispatch New Event Offense Index,RESP: Email,RESP: Email Event Template,RESP: Email Flow Template,RESP: Send to Local Syslog,RESP: Message Notification,ACT: Drop Detected Event,ACT: Create Offense,ACT: Create Offense Index,ACT: Alter Sev-Cred-Rel,UsingBB,LogSource,NotLogSource,EventCategory,NotEventCategory,EventIDDetails,EventQIDDetails,NotEventQIDDetails,IPProtocol,NotIPProtocol,EventMatches,NotEventMatches,FlowType,NotFlowType,FlowDuration,NotFlowDuration,FlowContext,NotFlowContext,EventPayload,ErrorCode,NotErrorCode,Application,NotApplication,EventSeverity,NotEventSeverity,EventCredibility,NotEventCredibility,EventRelevance,NotEventRelevance,ObjectName,NotObjectName,EventType,NotEventType,EventContext,NotEventContext,EventAdditionalCondition,NotEventAdditionalCondition,SourceBytePacketRatio,NotSourceBytePacketRatio,DestinationBytePacketRatio,NotDestinationBytePacketRatio,DestinationBytes,NotDestinationBytes,SourceBytes,NotSourceBytes,SourceOrDestinationIP,NotSourceOrDestinationIP,SourceIP,NotSourceIP,LocalNetwork,NotLocalNetwork,DestinationIP,NotDestinationIP,SourceOrDestinationPort,NotSourceOrDestinationPort,SourcePort,NotSourcePort,DestinationPort,NotDestinationPort,DestinationPackets,NotDestinationPackets,SourcePackets,NotSourcePackets,Source,NotSource,SourceTCPFlag,NotSourceTCPFlag,Destination,NotDestination,NumberOfLocalhost,NotNumberOfLocalhost,IdentityMAC,NotIdentityMAC,Username,NotUsername,AttackContext,NotAttackContext,FlowBias,NotFlowBias,EventAtLeastSeen,NotEventAtLeastSeen,ICMPType,NotICMPType,Context,NotContext,FlowOrEvent,NotFlowOrEvent,FlowOrEventOccurAfter,NotFlowOrEventOccurAfter,FlowOrEventOccurBefore,NotFlowOrEventOccurBefore,EventIdentityTrue,NotEventIdentityTrue,SourceDestinationPacketRatio,NotSourceDestinationPacketRatio,UsingBB_Tests,Check Usage,Used by Building Blocks,Used by Use Cases,Rule Name Contains UBA,Used BB or Use Cases Contains UBA,Not Used Tests,EventID
BB:CategoryDefinition: Auditing Changed,TRUE,TRUE,EVENT,100289,100289,admin,"and when the event QID is one of the following (26250064) LoggingStopped, (26250078) Logging Stopped, (7010283) Logginghost Startstop, (26250018) LoggingStopped, (5757275) ISA_LOG_Service_Stopped_Logging_Failure, (5000436) Windows Misc System Event, (25250056) Audit stop, (7000074) SESS_AUDIT_TRAIL_STOP, (50750308) STOP SUCCESS, (25250057) Audit host started, (25250055) Audit start, (28250160) Audit Started, (7004381) Audit Trail Stdby Start, (18001714) AUDITD_NOT_ROOT, (7004374) Sess Audit Trail Change, (7004375) Sess Audit Trail Start, (7000073) SESS_AUDIT_TRAIL_START, (50750302) START SUCCESS, (7000967) Startup Config, (39750004) Audit Config_Changed, (39000123) Audit DLO change, (39000124) Audit object change, (49250013) Audit Option Change, (5000056) Audit Policy Change, (5000223) Audit Policy Changed, (5751242) Audit_policy_change, (39000002) Auditing Change, (39000633) Auditing Change - CHGAUD command, (39000632) Auditing Change - CHGDLOAUD command, (39000635) Auditing Change - CHGUSRAUD command, (39000634) Auditing Change - Scan attribute was changed, (5000654) Auditing settings on object were changed, (5001010) Auditing settings on object were changed, (42250057) Change Audit Record Extension: Success, (39000688) Directory Server - Audit attribute change, (5000243) Group changed, (5000245) Group changed, (4253341) HOST:WIN:AUDIT-POLICY-CHANGED, (5764544) Policy Audit, (5000247) Policy changed, (5000535) System audit policy was changed, (5000891) System audit policy was changed",,,,,,,,,,,,,,,,,,,,,,,,"(26250064) LoggingStopped
(26250078) Logging Stopped
(7010283) Logginghost Startstop
(26250018) LoggingStopped
(5757275) ISA_LOG_Service_Stopped_Logging_Failure
(5000436) Windows Misc System Event
(25250056) Audit stop
(7000074) SESS_AUDIT_TRAIL_STOP
(50750308) STOP SUCCESS
(25250057) Audit host started
(25250055) Audit start
(28250160) Audit Started
(7004381) Audit Trail Stdby Start
(18001714) AUDITD_NOT_ROOT
(7004374) Sess Audit Trail Change
(7004375) Sess Audit Trail Start
(7000073) SESS_AUDIT_TRAIL_START
(50750302) START SUCCESS
(7000967) Startup Config
(39750004) Audit Config_Changed
(39000123) Audit DLO change
(39000124) Audit object change
(49250013) Audit Option Change
(5000056) Audit Policy Change
(5000223) Audit Policy Changed
(5751242) Audit_policy_change
(39000002) Auditing Change
(39000633) Auditing Change - CHGAUD command
(39000632) Auditing Change - CHGDLOAUD command
(39000635) Auditing Change - CHGUSRAUD command
(39000634) Auditing Change - Scan attribute was changed
(5000654) Auditing settings on object were changed
(5001010) Auditing settings on object were changed
(42250057) Change Audit Record Extension: Success
(39000688) Directory Server - Audit attribute change
(5000243) Group changed
(5000245) Group changed
(4253341) HOST:WIN:AUDIT-POLICY-CHANGED
(5764544) Policy Audit
(5000247) Policy changed
(5000535) System audit policy was changed
(5000891) System audit policy was changed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,,Auditing Services Changed on Compliance Host,,,,
BB:CategoryDefinition: Authentication Failures,TRUE,TRUE,EVENT,100052,100052,admin,"and when the event category for the event is one of the following Authentication.Admin Login Failure, Authentication.Auth Server Login Failed, Authentication.FTP Login Failed, Authentication.General Authentication Failed, Authentication.Host Login Failed, Authentication.Login with username/password defaults failed, Authentication.Mail Service Login Failed, Authentication.Misc Login Failed, Authentication.Password Change Failed, Authentication.Privilege Escalation Failed, Authentication.Remote Access Login Failed, Authentication.Samba Login Failed, Authentication.SSH Login Failed, Authentication.Telnet Login Failed, Authentication.VoIP Login Failed, Authentication.Web Service Login Failed, Authentication.Database Login Failed, Authentication.IKE Authentication Failed, Authentication.RADIUS Authentication Failed, Authentication.TACACS Authentication Failed, Authentication.User Login Failure, Authentication.Station authentication failed",Edit this BB to include all events that indicate an unsuccessful attempt to access the network.,,,,,,,,,,,,,,,,,,,,"Authentication.Admin Login Failure
Authentication.Auth Server Login Failed
Authentication.FTP Login Failed
Authentication.General Authentication Failed
Authentication.Host Login Failed
Authentication.Login with username/password defaults failed
Authentication.Mail Service Login Failed
Authentication.Misc Login Failed
Authentication.Password Change Failed
Authentication.Privilege Escalation Failed
Authentication.Remote Access Login Failed
Authentication.Samba Login Failed
Authentication.SSH Login Failed
Authentication.Telnet Login Failed
Authentication.VoIP Login Failed
Authentication.Web Service Login Failed
Authentication.Database Login Failed
Authentication.IKE Authentication Failed
Authentication.RADIUS Authentication Failed
Authentication.TACACS Authentication Failed
Authentication.User Login Failure
Authentication.Station authentication failed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,,Multiple Login Failures to the Same Destination,,,,
BB:CategoryDefinition: Authentication Failures for all other than Windows,TRUE,TRUE,EVENT,101531,101531,admin,"and NOT when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when the event category for the event is one of the following Authentication.Admin Login Failure, Authentication.Auth Server Login Failed, Authentication.FTP Login Failed, Authentication.General Authentication Failed, Authentication.Host Login Failed, Authentication.Login with username/password defaults failed, Authentication.Mail Service Login Failed, Authentication.Misc Login Failed, Authentication.Password Change Failed, Authentication.Privilege Escalation Failed, Authentication.Remote Access Login Failed, Authentication.Samba Login Failed, Authentication.SSH Login Failed, Authentication.Telnet Login Failed, Authentication.VoIP Login Failed, Authentication.Web Service Login Failed, Authentication.Database Login Failed, Authentication.IKE Authentication Failed, Authentication.RADIUS Authentication Failed, Authentication.TACACS Authentication Failed, Authentication.User Login Failure, Authentication.Station authentication failed",Edit this BB to include all events that indicate an unsuccessful attempt to access the network.,,,,,,,,,,,,,,,,,,,Microsoft Windows Security Event Log,"Authentication.Admin Login Failure
Authentication.Auth Server Login Failed
Authentication.FTP Login Failed
Authentication.General Authentication Failed
Authentication.Host Login Failed
Authentication.Login with username/password defaults failed
Authentication.Mail Service Login Failed
Authentication.Misc Login Failed
Authentication.Password Change Failed
Authentication.Privilege Escalation Failed
Authentication.Remote Access Login Failed
Authentication.Samba Login Failed
Authentication.SSH Login Failed
Authentication.Telnet Login Failed
Authentication.VoIP Login Failed
Authentication.Web Service Login Failed
Authentication.Database Login Failed
Authentication.IKE Authentication Failed
Authentication.RADIUS Authentication Failed
Authentication.TACACS Authentication Failed
Authentication.User Login Failure
Authentication.Station authentication failed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,,Logon Failure for Linux,,,,
BB:CategoryDefinition: Authentication Success,TRUE,TRUE,EVENT,100005,100005,admin,"and when the event category for the event is one of the following Authentication.Admin Login Successful, Authentication.Auth Server Login Succeeded, Authentication.Auth Server Session Opened, Authentication.FTP Login Succeeded, Authentication.General Authentication Successful, Authentication.Host Login Succeeded, Authentication.Login with username/password defaults successful, Authentication.Mail Service Login Succeeded, Authentication.Misc Login Succeeded, Authentication.Password Change Succeeded, Authentication.Privilege Escalation Succeeded, Authentication.Remote Access Login Succeeded, Authentication.Samba Login Succeeded, Authentication.SSH Login Succeeded, Authentication.System Security Access Granted, Authentication.Telnet Login Succeeded, Authentication.VoIP Login Succeeded, Authentication.Web Service Login Succeeded, Authentication.Database Login Succeeded, Authentication.IKE Authentication Succeeded, Authentication.RADIUS Authentication Succeeded, Authentication.Station authentication succeeded, Authentication.TACACS Authentication Succeeded, Authentication.User Login Success",Edit this BB to include all events that indicate successful attempts to access the network. ,,,,,,,,,,,,,,,,,,,,"Authentication.Admin Login Successful
Authentication.Auth Server Login Succeeded
Authentication.Auth Server Session Opened
Authentication.FTP Login Succeeded
Authentication.General Authentication Successful
Authentication.Host Login Succeeded
Authentication.Login with username/password defaults successful
Authentication.Mail Service Login Succeeded
Authentication.Misc Login Succeeded
Authentication.Password Change Succeeded
Authentication.Privilege Escalation Succeeded
Authentication.Remote Access Login Succeeded
Authentication.Samba Login Succeeded
Authentication.SSH Login Succeeded
Authentication.System Security Access Granted
Authentication.Telnet Login Succeeded
Authentication.VoIP Login Succeeded
Authentication.Web Service Login Succeeded
Authentication.Database Login Succeeded
Authentication.IKE Authentication Succeeded
Authentication.RADIUS Authentication Succeeded
Authentication.Station authentication succeeded
Authentication.TACACS Authentication Succeeded
Authentication.User Login Success",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:CategoryDefinition: Database Connections,"Login Successful After Scan Attempt
Database Concurrent Logins from Multiple Locations
Load Basic Building Blocks
First-Time User Access to Critical Asset
Database Remote Login Success",,,,
BB:CategoryDefinition: Authentication User or Group Added or Changed,TRUE,TRUE,EVENT,100088,100088,admin,"and where the Event Category for the event is one of the following Authentication.Group Added, Authentication.Group Changed, Authentication.Group Member Added, Authentication.Computer Account Added, Authentication.Computer Account Changed, Authentication.Policy Added, Authentication.Policy Change, Authentication.Trusted Domain Added, Authentication.User Account Added, Authentication.User Account Changed, Authentication.User Right Assigned",Edit this BB to include all events that indicate modification to accounts or groups.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and where the Event Category for the event is one of the following Authentication.Group Added, Authentication.Group Changed, Authentication.Group Member Added, Authentication.Computer Account Added, Authentication.Computer Account Changed, Authentication.Policy Added, Authentication.Policy Change, Authentication.Trusted Domain Added, Authentication.User Account Added, Authentication.User Account Changed, Authentication.User Right Assigned",
BB:CategoryDefinition: Authentication to Disabled Account,TRUE,TRUE,EVENT,100047,100047,admin,"and when the event QID is one of the following (5753626) Disabled Account Blank Pwd, (5753627) Disabled Account User Pwd, (5769200) User_account_locked_out, (9500470) Windows Account Locked, (5754790) Failed_login-account_disabled, (5755917) Guessed Disabled Account Pwd, (5754792) Failed_login-account_locked_out, (5754795) Failed_login-not_authorized_for_console_login, (4253354) HOST:WIN:DIAL-IN-LOCKOUT, (4253427) HOST:WU-FTP:DISABLED-ACCOUNT, (5754798) Failed_login-time_restriction_violation, (5000013) Logon Failure - Account logon time restriction violation, (5000014) Logon Failure - Account currently disabled, (5000016) Logon Failure - User not allowed to logon at this computer, (5000017) Logon Failure - The user has not been granted the requested logon type at this machine, (5000094) User Account Locked Out, (4253320) HOST:WIN:530-FAILED-RESTRICTED, (4253321) HOST:WIN:531-ACCOUNT-DISABLED, (5000169) User account disabled, (26500002) IAS_ACCOUNT_DISABLED, (4253323) HOST:WIN:533-FAILED-NOT-ALLOWED, (26500004) IAS_ACCOUNT_LOCKED_OUT, (4253326) HOST:WIN:539-ACCOUNT-LOCKED, (26500008) IAS_DIALIN_DISABLED, (26500009) IAS_DIALIN_LOCKED_OUT, (5000248) A user account was locked out, (4253263) HOST:TACACS:REJECTED-USER, (4253264) HOST:TACACS:REJECTED-USER2, (5769198) User_account_disabled, (5001959) An account failed to log on: Account Disabled, (5001948) Failure Audit: An account failed to log on: Account Disabled, (5001954) Failure Audit: An account failed to log on: User Locked Out, (5001965) An account failed to log on: User Locked Out, (5001949) Failure Audit: An account failed to log on: Account Expired, (5001960) An account failed to log on: Account Expired, (5001962) An account failed to log on: Logon Outside Normal Time, (5001951) Failure Audit: An account failed to log on: Logon Outside Normal Time",Edit this BB to include all events that indicate failed attempts to access the network using a disabled account.,,,,,,,,,,,,,,,,,,,,,,,"(5753626) Disabled Account Blank Pwd
(5753627) Disabled Account User Pwd
(5769200) User_account_locked_out
(9500470) Windows Account Locked
(5754790) Failed_login-account_disabled
(5755917) Guessed Disabled Account Pwd
(5754792) Failed_login-account_locked_out
(5754795) Failed_login-not_authorized_for_console_login
(4253354) HOST:WIN:DIAL-IN-LOCKOUT
(4253427) HOST:WU-FTP:DISABLED-ACCOUNT
(5754798) Failed_login-time_restriction_violation
(5000013) Logon Failure - Account logon time restriction violation
(5000014) Logon Failure - Account currently disabled
(5000016) Logon Failure - User not allowed to logon at this computer
(5000017) Logon Failure - The user has not been granted the requested logon type at this machine
(5000094) User Account Locked Out
(4253320) HOST:WIN:530-FAILED-RESTRICTED
(4253321) HOST:WIN:531-ACCOUNT-DISABLED
(5000169) User account disabled
(26500002) IAS_ACCOUNT_DISABLED
(4253323) HOST:WIN:533-FAILED-NOT-ALLOWED
(26500004) IAS_ACCOUNT_LOCKED_OUT
(4253326) HOST:WIN:539-ACCOUNT-LOCKED
(26500008) IAS_DIALIN_DISABLED
(26500009) IAS_DIALIN_LOCKED_OUT
(5000248) A user account was locked out
(4253263) HOST:TACACS:REJECTED-USER
(4253264) HOST:TACACS:REJECTED-USER2
(5769198) User_account_disabled
(5001959) An account failed to log on: Account Disabled
(5001948) Failure Audit: An account failed to log on: Account Disabled
(5001954) Failure Audit: An account failed to log on: User Locked Out
(5001965) An account failed to log on: User Locked Out
(5001949) Failure Audit: An account failed to log on: Account Expired
(5001960) An account failed to log on: Account Expired
(5001962) An account failed to log on: Logon Outside Normal Time
(5001951) Failure Audit: An account failed to log on: Logon Outside Normal Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event QID is one of the following (5753626) Disabled Account Blank Pwd, (5753627) Disabled Account User Pwd, (5769200) User_account_locked_out, (9500470) Windows Account Locked, (5754790) Failed_login-account_disabled, (5755917) Guessed Disabled Account Pwd, (5754792) Failed_login-account_locked_out, (5754795) Failed_login-not_authorized_for_console_login, (4253354) HOST:WIN:DIAL-IN-LOCKOUT, (4253427) HOST:WU-FTP:DISABLED-ACCOUNT, (5754798) Failed_login-time_restriction_violation, (5000013) Logon Failure - Account logon time restriction violation, (5000014) Logon Failure - Account currently disabled, (5000016) Logon Failure - User not allowed to logon at this computer, (5000017) Logon Failure - The user has not been granted the requested logon type at this machine, (5000094) User Account Locked Out, (4253320) HOST:WIN:530-FAILED-RESTRICTED, (4253321) HOST:WIN:531-ACCOUNT-DISABLED, (5000169) User account disabled, (26500002) IAS_ACCOUNT_DISABLED, (4253323) HOST:WIN:533-FAILED-NOT-ALLOWED, (26500004) IAS_ACCOUNT_LOCKED_OUT, (4253326) HOST:WIN:539-ACCOUNT-LOCKED, (26500008) IAS_DIALIN_DISABLED, (26500009) IAS_DIALIN_LOCKED_OUT, (5000248) A user account was locked out, (4253263) HOST:TACACS:REJECTED-USER, (4253264) HOST:TACACS:REJECTED-USER2, (5769198) User_account_disabled, (5001959) An account failed to log on: Account Disabled, (5001948) Failure Audit: An account failed to log on: Account Disabled, (5001954) Failure Audit: An account failed to log on: User Locked Out, (5001965) An account failed to log on: User Locked Out, (5001949) Failure Audit: An account failed to log on: Account Expired, (5001960) An account failed to log on: Account Expired, (5001962) An account failed to log on: Logon Outside Normal Time, (5001951) Failure Audit: An account failed to log on: Logon Outside Normal Time",
BB:CategoryDefinition: DDoS Attack Events,TRUE,TRUE,EVENT,100062,100062,admin,"and where the Event Category for the event is one of the following DOS.Distributed DoS, DOS.Distributed High Rate DoS, DOS.Distributed High Rate ICMP DoS, DOS.Distributed High Rate TCP DoS, DOS.Distributed High Rate UDP DoS, DOS.Distributed Low Rate DoS, DOS.Distributed Low Rate ICMP DoS, DOS.Distributed Low Rate TCP DoS, DOS.Distributed Low Rate UDP DoS, DOS.Distributed Medium Rate DoS, DOS.Distributed Medium Rate ICMP DoS, DOS.Distributed Medium Rate TCP DoS, DOS.Distributed Medium Rate UDP DoS",Edit this BB to include all event categories that you wish to categorize as a DDoS attack. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and where the Event Category for the event is one of the following DOS.Distributed DoS, DOS.Distributed High Rate DoS, DOS.Distributed High Rate ICMP DoS, DOS.Distributed High Rate TCP DoS, DOS.Distributed High Rate UDP DoS, DOS.Distributed Low Rate DoS, DOS.Distributed Low Rate ICMP DoS, DOS.Distributed Low Rate TCP DoS, DOS.Distributed Low Rate UDP DoS, DOS.Distributed Medium Rate DoS, DOS.Distributed Medium Rate ICMP DoS, DOS.Distributed Medium Rate TCP DoS, DOS.Distributed Medium Rate UDP DoS",
BB:CategoryDefinition: Database Connections,TRUE,TRUE,EVENT,100004,100004,admin,"and when the event(s) were detected by one or more of OracleDbAudit
and when we see an event match any of the following BB:CategoryDefinition: Authentication Success",BB define successful logins to databases.  You may need to add additional device types beyond Oracle.,,,,,,,,,,,,,,,,,BB:CategoryDefinition: Authentication Success,OracleDbAudit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BB:CategoryDefinition: Authentication Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event(s) were detected by one or more of OracleDbAudit
and when we see an event match any of the following BB:CategoryDefinition: Authentication Success",
BB:CategoryDefinition: Exploits Backdoors and Trojans,TRUE,TRUE,EVENT,100107,100107,admin,"and when the event category for the event is one of the following Exploit, Malware.Backdoor Detected, Malware.Trojan Detected, Potential Exploit, Malware.Hostile Mail Attachment, Malware.Hostile Software Download, Malware.Keylogger, Malware.Malicious Software, Malware.Misc Malware, Malware.Virus Detected, Suspicious Activity.Potential Database Vulnerability, Suspicious Activity.Potential DNS Vulnerability, Suspicious Activity.Potential FTP Vulnerability, Suspicious Activity.Potential Mail Vulnerability, Suspicious Activity.Potential NFS Vulnerability, Suspicious Activity.Potential NNTP Vulnerability, Suspicious Activity.Potential RPC Vulnerability, Suspicious Activity.Potential SMB Vulnerability, Suspicious Activity.Potential SNMP Vulnerability, Suspicious Activity.Potential SSH Vulnerability, Suspicious Activity.Potential Telnet Vulnerability, Suspicious Activity.Potential Version Vulnerability, Suspicious Activity.Potential VoIP Vulnerability, Suspicious Activity.Potential Web Vulnerability
and NOT when the event(s) were detected by one or more of Custom Rule Engine","Edit this BB to include all events that are typically exploits, backdoor, or trojans. ",,,,,,,,,,,,,,,,,,,Custom Rule Engine,"Exploit
Malware.Backdoor Detected
Malware.Trojan Detected
Potential Exploit
Malware.Hostile Mail Attachment
Malware.Hostile Software Download
Malware.Keylogger
Malware.Malicious Software
Malware.Misc Malware
Malware.Virus Detected
Suspicious Activity.Potential Database Vulnerability
Suspicious Activity.Potential DNS Vulnerability
Suspicious Activity.Potential FTP Vulnerability
Suspicious Activity.Potential Mail Vulnerability
Suspicious Activity.Potential NFS Vulnerability
Suspicious Activity.Potential NNTP Vulnerability
Suspicious Activity.Potential RPC Vulnerability
Suspicious Activity.Potential SMB Vulnerability
Suspicious Activity.Potential SNMP Vulnerability
Suspicious Activity.Potential SSH Vulnerability
Suspicious Activity.Potential Telnet Vulnerability
Suspicious Activity.Potential Version Vulnerability
Suspicious Activity.Potential VoIP Vulnerability
Suspicious Activity.Potential Web Vulnerability",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,,Chained Exploit Followed by Suspicious Events,,,,
BB:CategoryDefinition: Firewall or ACL Accept,TRUE,TRUE,EVENT,100092,100092,admin,"and when the event category for the event is one of the following Access.Firewall Permit, Access.ACL Permit, Access.Access Permitted, Access.Session Opened, Application.AAA Session Started, Application.Auth Opened, Application.Chargen Session Started, Application.Chat Opened, Application.CUPS Session Opened, Application.CVS Session Opened, Application.DAP Session Started, Application.Database Opened, Application.DHCP Session Opened, Application.Discard Session Opened, Application.DNP3 Session Opened, Application.DNS Opened, Application.Echo Session Opened, Application.FileTransfer Opened, Application.Finger Session Opened, Application.FTP Opened, Application.GIOP Session Opened, Application.Gopher Session Opened, Application.Groupwise Session Opened, Application.HTTP Opened, Application.HTTPS Opened, Application.ICCP Session Opened, Application.Ident Session Opened, Application.IEC 104 Session Opened, Application.IM Session Opened, Application.IPSec Session Started, Application.IRC Session Opened, Application.Kerberos Session Opened, Application.LDAP Session Started, Application.Lotus Notes Session Opened, Application.LPD Session Opened, Application.Mail Opened, Application.MODBUS Session Opened, Application.NCP Session Opened, Application.NetBIOS Session Opened, Application.NFS Session Opened, Application.NNTP Session Opened, Application.NTP Session Opened, Application.P2P Opened, Application.RDP Opened, Application.Remote .NET Session Opened, Application.RemoteAccess Opened, Application.REXEC Session Opened, Application.RLOGIN Session Opened, Application.RPC Session Opened, Application.RSH Session Opened, Application.RUSERS Session Opened, Application.SMB Session Opened, Application.SMTP Opened, Application.SNMP Session Opened, Application.SSH Opened, Application.SSL Session Opened, Application.Streaming Media Session Opened, Application.Syslog Session Opened, Application.Telnet Session Opened, Application.TFTP Session Opened, Application.TN3270 Session Opened, Application.TOR Session Started, Application.Traceroute Session Opened, Application.VPN Opened, Application.Web Opened, Application.Whois Session Opened, Access.Firewall Session Opened, Access.Database Action Allowed, Access.FTP Action Allowed, Access.Misc Application Action Allowed, Access.Object Cached, Access.Session In Progress, Access.Session Inbound, Access.Session Outbound",Edit this BB to include all events that indicate access to the firewall. ,,,,,,,,,,,,,,,,,,,,"Access.Firewall Permit
Access.ACL Permit
Access.Access Permitted
Access.Session Opened
Application.AAA Session Started
Application.Auth Opened
Application.Chargen Session Started
Application.Chat Opened
Application.CUPS Session Opened
Application.CVS Session Opened
Application.DAP Session Started
Application.Database Opened
Application.DHCP Session Opened
Application.Discard Session Opened
Application.DNP3 Session Opened
Application.DNS Opened
Application.Echo Session Opened
Application.FileTransfer Opened
Application.Finger Session Opened
Application.FTP Opened
Application.GIOP Session Opened
Application.Gopher Session Opened
Application.Groupwise Session Opened
Application.HTTP Opened
Application.HTTPS Opened
Application.ICCP Session Opened
Application.Ident Session Opened
Application.IEC 104 Session Opened
Application.IM Session Opened
Application.IPSec Session Started
Application.IRC Session Opened
Application.Kerberos Session Opened
Application.LDAP Session Started
Application.Lotus Notes Session Opened
Application.LPD Session Opened
Application.Mail Opened
Application.MODBUS Session Opened
Application.NCP Session Opened
Application.NetBIOS Session Opened
Application.NFS Session Opened
Application.NNTP Session Opened
Application.NTP Session Opened
Application.P2P Opened
Application.RDP Opened
Application.Remote .NET Session Opened
Application.RemoteAccess Opened
Application.REXEC Session Opened
Application.RLOGIN Session Opened
Application.RPC Session Opened
Application.RSH Session Opened
Application.RUSERS Session Opened
Application.SMB Session Opened
Application.SMTP Opened
Application.SNMP Session Opened
Application.SSH Opened
Application.SSL Session Opened
Application.Streaming Media Session Opened
Application.Syslog Session Opened
Application.Telnet Session Opened
Application.TFTP Session Opened
Application.TN3270 Session Opened
Application.TOR Session Started
Application.Traceroute Session Opened
Application.VPN Opened
Application.Web Opened
Application.Whois Session Opened
Access.Firewall Session Opened
Access.Database Action Allowed
Access.FTP Action Allowed
Access.Misc Application Action Allowed
Access.Object Cached
Access.Session In Progress
Access.Session Inbound
Access.Session Outbound",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,,"Anomaly: Excessive Firewall Accepts Across Multiple Hosts
Botnet: Potential Botnet Connection (DNS)",,,,
